Logrecord,Date,Time,Pid,Level,Component,ADDR,Content,Label,Content_after_re,Template_id,Template_string
nova-compute.log.2017-05-14_21:56:26,2017-05-14,21:33:22.865,2931,INFO,nova.compute.manager,req-004b1186-9326-45cc-a522-f96a07295d87 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,[instance: d2b9a19d-9956-4155-9d37-288f847bf160] Took 20.19 seconds to build instance.,d2b9a19d-9956-4155-9d37-288f847bf160,<*> Took 20.19 seconds to build instance.,6,<*> Took <*> seconds to build instance.
nova-api.log.2017-05-14_21:56:07,2017-05-14,21:33:31.175,25746,INFO,nova.osapi_compute.wsgi.server,req-513d64bf-97d0-4421-b596-b38546e36b67 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""DELETE /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/d2b9a19d-9956-4155-9d37-288f847bf160 HTTP/1.1"" status: 204 len: 203 time: 0.2571869",d2b9a19d-9956-4155-9d37-288f847bf160,"10.11.10.1 ""DELETE /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/d2b9a19d-9956-4155-9d37-288f847bf160 HTTP/1.1"" status: 204 len: 203 time: 0.2571869",7,"10.11.10.1 ""DELETE <*> HTTP/1.1"" status: 204 len: 203 time: <*>"
nova-compute.log.2017-05-14_21:56:26,2017-05-14,21:33:31.214,2931,INFO,nova.compute.manager,req-513d64bf-97d0-4421-b596-b38546e36b67 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,[instance: d2b9a19d-9956-4155-9d37-288f847bf160] Terminating instance,d2b9a19d-9956-4155-9d37-288f847bf160,<*> Terminating instance,8,<*> Terminating instance
nova-compute.log.2017-05-14_21:56:26,2017-05-14,21:33:31.430,2931,INFO,nova.virt.libvirt.driver,-,[instance: d2b9a19d-9956-4155-9d37-288f847bf160] Instance destroyed successfully.,d2b9a19d-9956-4155-9d37-288f847bf160,<*> Instance destroyed successfully.,4,<*> Instance <*> successfully.
nova-compute.log.2017-05-14_21:56:26,2017-05-14,21:33:32.111,2931,INFO,nova.virt.libvirt.driver,req-513d64bf-97d0-4421-b596-b38546e36b67 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,[instance: d2b9a19d-9956-4155-9d37-288f847bf160] Deleting instance files /var/lib/nova/instances/d2b9a19d-9956-4155-9d37-288f847bf160_del,d2b9a19d-9956-4155-9d37-288f847bf160,<*> Deleting instance files /var/lib/nova/instances/d2b9a19d-9956-4155-9d37-288f847bf160_del,9,<*> Deleting instance files <*> del
nova-compute.log.2017-05-14_21:56:26,2017-05-14,21:33:32.113,2931,INFO,nova.virt.libvirt.driver,req-513d64bf-97d0-4421-b596-b38546e36b67 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,[instance: d2b9a19d-9956-4155-9d37-288f847bf160] Deletion of /var/lib/nova/instances/d2b9a19d-9956-4155-9d37-288f847bf160_del complete,d2b9a19d-9956-4155-9d37-288f847bf160,<*> Deletion of /var/lib/nova/instances/d2b9a19d-9956-4155-9d37-288f847bf160_del complete,10,<*> Deletion of <*> del complete
nova-compute.log.2017-05-14_21:56:26,2017-05-14,21:33:32.229,2931,INFO,nova.compute.manager,req-513d64bf-97d0-4421-b596-b38546e36b67 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,[instance: d2b9a19d-9956-4155-9d37-288f847bf160] Took 1.01 seconds to destroy the instance on the hypervisor.,d2b9a19d-9956-4155-9d37-288f847bf160,<*> Took 1.01 seconds to destroy the instance on the hypervisor.,5,<*> Took <*> seconds to <*> the instance on the hypervisor.
nova-compute.log.2017-05-14_21:56:26,2017-05-14,21:33:32.689,2931,INFO,nova.compute.manager,req-513d64bf-97d0-4421-b596-b38546e36b67 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,[instance: d2b9a19d-9956-4155-9d37-288f847bf160] Took 0.46 seconds to deallocate network for instance.,d2b9a19d-9956-4155-9d37-288f847bf160,<*> Took 0.46 seconds to deallocate network for instance.,11,<*> Took <*> seconds to deallocate network for instance.
nova-compute.log.2017-05-14_21:56:26,2017-05-14,21:33:44.549,2931,INFO,nova.compute.claims,req-5e3342c8-73dc-4470-8a12-b5e8c1c86bb2 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"[instance: 3113fe9b-1a8f-4058-bd3d-20d6dea72bce] Attempting claim: memory 2048 MB, disk 20 GB, vcpus 1 CPU",3113fe9b-1a8f-4058-bd3d-20d6dea72bce,"<*> Attempting claim: memory 2048 MB, disk 20 GB, vcpus 1 CPU",12,"<*> Attempting claim: memory 2048 MB, disk 20 GB, vcpus 1 CPU"
nova-compute.log.2017-05-14_21:56:26,2017-05-14,21:33:44.550,2931,INFO,nova.compute.claims,req-5e3342c8-73dc-4470-8a12-b5e8c1c86bb2 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"[instance: 3113fe9b-1a8f-4058-bd3d-20d6dea72bce] Total memory: 64172 MB, used: 512.00 MB",3113fe9b-1a8f-4058-bd3d-20d6dea72bce,"<*> Total memory: 64172 MB, used: 512.00 MB",13,"<*> Total memory: 64172 MB, used: 512.00 MB"
nova-compute.log.2017-05-14_21:56:26,2017-05-14,21:33:44.552,2931,INFO,nova.compute.claims,req-5e3342c8-73dc-4470-8a12-b5e8c1c86bb2 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"[instance: 3113fe9b-1a8f-4058-bd3d-20d6dea72bce] memory limit: 96258.00 MB, free: 95746.00 MB",3113fe9b-1a8f-4058-bd3d-20d6dea72bce,"<*> memory limit: 96258.00 MB, free: 95746.00 MB",14,"<*> memory limit: 96258.00 MB, free: 95746.00 MB"
nova-compute.log.2017-05-14_21:56:26,2017-05-14,21:33:44.553,2931,INFO,nova.compute.claims,req-5e3342c8-73dc-4470-8a12-b5e8c1c86bb2 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"[instance: 3113fe9b-1a8f-4058-bd3d-20d6dea72bce] Total disk: 15 GB, used: 0.00 GB",3113fe9b-1a8f-4058-bd3d-20d6dea72bce,"<*> Total disk: 15 GB, used: 0.00 GB",15,"<*> Total disk: 15 GB, used: 0.00 GB"
nova-compute.log.2017-05-14_21:56:26,2017-05-14,21:33:44.553,2931,INFO,nova.compute.claims,req-5e3342c8-73dc-4470-8a12-b5e8c1c86bb2 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"[instance: 3113fe9b-1a8f-4058-bd3d-20d6dea72bce] disk limit not specified, defaulting to unlimited",3113fe9b-1a8f-4058-bd3d-20d6dea72bce,"<*> disk limit not specified, defaulting to unlimited",16,"<*> disk limit not specified, defaulting to unlimited"
nova-compute.log.2017-05-14_21:56:26,2017-05-14,21:33:44.554,2931,INFO,nova.compute.claims,req-5e3342c8-73dc-4470-8a12-b5e8c1c86bb2 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"[instance: 3113fe9b-1a8f-4058-bd3d-20d6dea72bce] Total vcpu: 16 VCPU, used: 0.00 VCPU",3113fe9b-1a8f-4058-bd3d-20d6dea72bce,"<*> Total vcpu: 16 VCPU, used: 0.00 VCPU",17,"<*> Total vcpu: 16 VCPU, used: 0.00 VCPU"
nova-compute.log.2017-05-14_21:56:26,2017-05-14,21:33:44.555,2931,INFO,nova.compute.claims,req-5e3342c8-73dc-4470-8a12-b5e8c1c86bb2 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"[instance: 3113fe9b-1a8f-4058-bd3d-20d6dea72bce] vcpu limit not specified, defaulting to unlimited",3113fe9b-1a8f-4058-bd3d-20d6dea72bce,"<*> vcpu limit not specified, defaulting to unlimited",18,"<*> vcpu limit not specified, defaulting to unlimited"
nova-compute.log.2017-05-14_21:56:26,2017-05-14,21:33:44.587,2931,INFO,nova.compute.claims,req-5e3342c8-73dc-4470-8a12-b5e8c1c86bb2 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,[instance: 3113fe9b-1a8f-4058-bd3d-20d6dea72bce] Claim successful,3113fe9b-1a8f-4058-bd3d-20d6dea72bce,<*> Claim successful,19,<*> Claim successful
nova-api.log.2017-05-14_21:56:07,2017-05-14,21:33:44.822,25746,INFO,nova.osapi_compute.wsgi.server,req-d6c84778-7db3-456a-b208-ee396c281d17 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/3113fe9b-1a8f-4058-bd3d-20d6dea72bce HTTP/1.1"" status: 200 len: 1708 time: 0.1874270",3113fe9b-1a8f-4058-bd3d-20d6dea72bce,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/3113fe9b-1a8f-4058-bd3d-20d6dea72bce HTTP/1.1"" status: 200 len: 1708 time: 0.1874270",20,"10.11.10.1 ""GET <*> HTTP/1.1"" status: 200 len: <*> time: <*>"
nova-compute.log.2017-05-14_21:56:26,2017-05-14,21:33:45.164,2931,INFO,nova.virt.libvirt.driver,req-5e3342c8-73dc-4470-8a12-b5e8c1c86bb2 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,[instance: 3113fe9b-1a8f-4058-bd3d-20d6dea72bce] Creating image,3113fe9b-1a8f-4058-bd3d-20d6dea72bce,<*> Creating image,21,<*> Creating image
nova-compute.log.2017-05-14_21:56:26,2017-05-14,21:33:46.525,2931,INFO,nova.compute.manager,-,[instance: d2b9a19d-9956-4155-9d37-288f847bf160] VM Stopped (Lifecycle Event),d2b9a19d-9956-4155-9d37-288f847bf160,<*> VM Stopped (Lifecycle Event),1,<*> VM <*> (Lifecycle Event)
nova-compute.log.2017-05-14_21:56:26,2017-05-14,21:33:58.092,2931,INFO,nova.compute.manager,req-3ea4052c-895d-4b64-9e2d-04d64c4d94ab - - - - -,[instance: 3113fe9b-1a8f-4058-bd3d-20d6dea72bce] VM Started (Lifecycle Event),3113fe9b-1a8f-4058-bd3d-20d6dea72bce,<*> VM Started (Lifecycle Event),1,<*> VM <*> (Lifecycle Event)
nova-compute.log.2017-05-14_21:56:26,2017-05-14,21:33:58.160,2931,INFO,nova.compute.manager,req-3ea4052c-895d-4b64-9e2d-04d64c4d94ab - - - - -,[instance: 3113fe9b-1a8f-4058-bd3d-20d6dea72bce] VM Paused (Lifecycle Event),3113fe9b-1a8f-4058-bd3d-20d6dea72bce,<*> VM Paused (Lifecycle Event),1,<*> VM <*> (Lifecycle Event)
nova-compute.log.2017-05-14_21:56:26,2017-05-14,21:33:58.281,2931,INFO,nova.compute.manager,req-3ea4052c-895d-4b64-9e2d-04d64c4d94ab - - - - -,[instance: 3113fe9b-1a8f-4058-bd3d-20d6dea72bce] During sync_power_state the instance has a pending task (spawning). Skip.,3113fe9b-1a8f-4058-bd3d-20d6dea72bce,<*> During sync_power_state the instance has a pending task (spawning). Skip.,2,<*> During sync power state the instance has a pending task <*> Skip.
nova-api.log.2017-05-14_21:56:07,2017-05-14,21:34:04.115,25743,INFO,nova.api.openstack.compute.server_external_events,req-2f37ea56-9d96-4d86-8961-80e422d95e0f f7b8d1f1d4d44643b07fa10ca7d021fb e9746973ac574c6b8a9e8857f56a7608 - - -,Creating event network-vif-plugged:fab46142-d048-4cfe-a2a1-5f2f3be3531b for instance 3113fe9b-1a8f-4058-bd3d-20d6dea72bce,3113fe9b-1a8f-4058-bd3d-20d6dea72bce,Creating event network-vif-plugged:fab46142-d048-4cfe-a2a1-5f2f3be3531b for instance 3113fe9b-1a8f-4058-bd3d-20d6dea72bce,3,Creating event <*> for instance <*>
nova-compute.log.2017-05-14_21:56:26,2017-05-14,21:34:04.131,2931,INFO,nova.compute.manager,req-3ea4052c-895d-4b64-9e2d-04d64c4d94ab - - - - -,[instance: 3113fe9b-1a8f-4058-bd3d-20d6dea72bce] VM Resumed (Lifecycle Event),3113fe9b-1a8f-4058-bd3d-20d6dea72bce,<*> VM Resumed (Lifecycle Event),1,<*> VM <*> (Lifecycle Event)
nova-compute.log.2017-05-14_21:56:26,2017-05-14,21:34:04.140,2931,INFO,nova.virt.libvirt.driver,-,[instance: 3113fe9b-1a8f-4058-bd3d-20d6dea72bce] Instance spawned successfully.,3113fe9b-1a8f-4058-bd3d-20d6dea72bce,<*> Instance spawned successfully.,4,<*> Instance <*> successfully.
nova-compute.log.2017-05-14_21:56:26,2017-05-14,21:34:04.140,2931,INFO,nova.compute.manager,req-5e3342c8-73dc-4470-8a12-b5e8c1c86bb2 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,[instance: 3113fe9b-1a8f-4058-bd3d-20d6dea72bce] Took 18.98 seconds to spawn the instance on the hypervisor.,3113fe9b-1a8f-4058-bd3d-20d6dea72bce,<*> Took 18.98 seconds to spawn the instance on the hypervisor.,5,<*> Took <*> seconds to <*> the instance on the hypervisor.
nova-compute.log.2017-05-14_21:56:26,2017-05-14,21:34:04.255,2931,INFO,nova.compute.manager,req-3ea4052c-895d-4b64-9e2d-04d64c4d94ab - - - - -,[instance: 3113fe9b-1a8f-4058-bd3d-20d6dea72bce] During sync_power_state the instance has a pending task (spawning). Skip.,3113fe9b-1a8f-4058-bd3d-20d6dea72bce,<*> During sync_power_state the instance has a pending task (spawning). Skip.,2,<*> During sync power state the instance has a pending task <*> Skip.
nova-compute.log.2017-05-14_21:56:26,2017-05-14,21:34:04.256,2931,INFO,nova.compute.manager,req-3ea4052c-895d-4b64-9e2d-04d64c4d94ab - - - - -,[instance: 3113fe9b-1a8f-4058-bd3d-20d6dea72bce] VM Resumed (Lifecycle Event),3113fe9b-1a8f-4058-bd3d-20d6dea72bce,<*> VM Resumed (Lifecycle Event),1,<*> VM <*> (Lifecycle Event)
nova-compute.log.2017-05-14_21:56:26,2017-05-14,21:34:04.373,2931,INFO,nova.compute.manager,req-3ea4052c-895d-4b64-9e2d-04d64c4d94ab - - - - -,[instance: 3113fe9b-1a8f-4058-bd3d-20d6dea72bce] During sync_power_state the instance has a pending task (spawning). Skip.,3113fe9b-1a8f-4058-bd3d-20d6dea72bce,<*> During sync_power_state the instance has a pending task (spawning). Skip.,2,<*> During sync power state the instance has a pending task <*> Skip.
nova-compute.log.2017-05-14_21:56:26,2017-05-14,21:34:04.398,2931,INFO,nova.compute.manager,req-5e3342c8-73dc-4470-8a12-b5e8c1c86bb2 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,[instance: 3113fe9b-1a8f-4058-bd3d-20d6dea72bce] Took 19.86 seconds to build instance.,3113fe9b-1a8f-4058-bd3d-20d6dea72bce,<*> Took 19.86 seconds to build instance.,6,<*> Took <*> seconds to build instance.
nova-api.log.2017-05-14_21:56:07,2017-05-14,21:34:11.349,25746,INFO,nova.osapi_compute.wsgi.server,req-7a94e907-4f81-4a97-9111-9ba6ffbe5852 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""DELETE /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/3113fe9b-1a8f-4058-bd3d-20d6dea72bce HTTP/1.1"" status: 204 len: 203 time: 0.2596402",3113fe9b-1a8f-4058-bd3d-20d6dea72bce,"10.11.10.1 ""DELETE /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/3113fe9b-1a8f-4058-bd3d-20d6dea72bce HTTP/1.1"" status: 204 len: 203 time: 0.2596402",7,"10.11.10.1 ""DELETE <*> HTTP/1.1"" status: 204 len: 203 time: <*>"
nova-compute.log.2017-05-14_21:56:26,2017-05-14,21:34:11.386,2931,INFO,nova.compute.manager,req-7a94e907-4f81-4a97-9111-9ba6ffbe5852 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,[instance: 3113fe9b-1a8f-4058-bd3d-20d6dea72bce] Terminating instance,3113fe9b-1a8f-4058-bd3d-20d6dea72bce,<*> Terminating instance,8,<*> Terminating instance
nova-compute.log.2017-05-14_21:56:26,2017-05-14,21:34:11.602,2931,INFO,nova.virt.libvirt.driver,-,[instance: 3113fe9b-1a8f-4058-bd3d-20d6dea72bce] Instance destroyed successfully.,3113fe9b-1a8f-4058-bd3d-20d6dea72bce,<*> Instance destroyed successfully.,4,<*> Instance <*> successfully.
nova-compute.log.2017-05-14_21:56:26,2017-05-14,21:34:12.336,2931,INFO,nova.virt.libvirt.driver,req-7a94e907-4f81-4a97-9111-9ba6ffbe5852 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,[instance: 3113fe9b-1a8f-4058-bd3d-20d6dea72bce] Deleting instance files /var/lib/nova/instances/3113fe9b-1a8f-4058-bd3d-20d6dea72bce_del,3113fe9b-1a8f-4058-bd3d-20d6dea72bce,<*> Deleting instance files /var/lib/nova/instances/3113fe9b-1a8f-4058-bd3d-20d6dea72bce_del,9,<*> Deleting instance files <*> del
nova-compute.log.2017-05-14_21:56:26,2017-05-14,21:34:12.338,2931,INFO,nova.virt.libvirt.driver,req-7a94e907-4f81-4a97-9111-9ba6ffbe5852 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,[instance: 3113fe9b-1a8f-4058-bd3d-20d6dea72bce] Deletion of /var/lib/nova/instances/3113fe9b-1a8f-4058-bd3d-20d6dea72bce_del complete,3113fe9b-1a8f-4058-bd3d-20d6dea72bce,<*> Deletion of /var/lib/nova/instances/3113fe9b-1a8f-4058-bd3d-20d6dea72bce_del complete,10,<*> Deletion of <*> del complete
nova-compute.log.2017-05-14_21:56:26,2017-05-14,21:34:12.456,2931,INFO,nova.compute.manager,req-7a94e907-4f81-4a97-9111-9ba6ffbe5852 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,[instance: 3113fe9b-1a8f-4058-bd3d-20d6dea72bce] Took 1.07 seconds to destroy the instance on the hypervisor.,3113fe9b-1a8f-4058-bd3d-20d6dea72bce,<*> Took 1.07 seconds to destroy the instance on the hypervisor.,5,<*> Took <*> seconds to <*> the instance on the hypervisor.
nova-compute.log.2017-05-14_21:56:26,2017-05-14,21:34:13.023,2931,INFO,nova.compute.manager,req-7a94e907-4f81-4a97-9111-9ba6ffbe5852 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,[instance: 3113fe9b-1a8f-4058-bd3d-20d6dea72bce] Took 0.57 seconds to deallocate network for instance.,3113fe9b-1a8f-4058-bd3d-20d6dea72bce,<*> Took 0.57 seconds to deallocate network for instance.,11,<*> Took <*> seconds to deallocate network for instance.
nova-compute.log.2017-05-14_21:56:26,2017-05-14,21:34:24.830,2931,INFO,nova.compute.claims,req-1dfaec49-fc37-4568-81de-52fdfc3b8c3a 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"[instance: a9b135ae-af39-4c74-9413-97481bc5bf1f] Attempting claim: memory 2048 MB, disk 20 GB, vcpus 1 CPU",a9b135ae-af39-4c74-9413-97481bc5bf1f,"<*> Attempting claim: memory 2048 MB, disk 20 GB, vcpus 1 CPU",12,"<*> Attempting claim: memory 2048 MB, disk 20 GB, vcpus 1 CPU"
nova-compute.log.2017-05-14_21:56:26,2017-05-14,21:34:24.831,2931,INFO,nova.compute.claims,req-1dfaec49-fc37-4568-81de-52fdfc3b8c3a 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"[instance: a9b135ae-af39-4c74-9413-97481bc5bf1f] Total memory: 64172 MB, used: 512.00 MB",a9b135ae-af39-4c74-9413-97481bc5bf1f,"<*> Total memory: 64172 MB, used: 512.00 MB",13,"<*> Total memory: 64172 MB, used: 512.00 MB"
nova-compute.log.2017-05-14_21:56:26,2017-05-14,21:34:24.832,2931,INFO,nova.compute.claims,req-1dfaec49-fc37-4568-81de-52fdfc3b8c3a 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"[instance: a9b135ae-af39-4c74-9413-97481bc5bf1f] memory limit: 96258.00 MB, free: 95746.00 MB",a9b135ae-af39-4c74-9413-97481bc5bf1f,"<*> memory limit: 96258.00 MB, free: 95746.00 MB",14,"<*> memory limit: 96258.00 MB, free: 95746.00 MB"
nova-compute.log.2017-05-14_21:56:26,2017-05-14,21:34:24.833,2931,INFO,nova.compute.claims,req-1dfaec49-fc37-4568-81de-52fdfc3b8c3a 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"[instance: a9b135ae-af39-4c74-9413-97481bc5bf1f] Total disk: 15 GB, used: 0.00 GB",a9b135ae-af39-4c74-9413-97481bc5bf1f,"<*> Total disk: 15 GB, used: 0.00 GB",15,"<*> Total disk: 15 GB, used: 0.00 GB"
nova-compute.log.2017-05-14_21:56:26,2017-05-14,21:34:24.834,2931,INFO,nova.compute.claims,req-1dfaec49-fc37-4568-81de-52fdfc3b8c3a 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"[instance: a9b135ae-af39-4c74-9413-97481bc5bf1f] disk limit not specified, defaulting to unlimited",a9b135ae-af39-4c74-9413-97481bc5bf1f,"<*> disk limit not specified, defaulting to unlimited",16,"<*> disk limit not specified, defaulting to unlimited"
nova-compute.log.2017-05-14_21:56:26,2017-05-14,21:34:24.835,2931,INFO,nova.compute.claims,req-1dfaec49-fc37-4568-81de-52fdfc3b8c3a 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"[instance: a9b135ae-af39-4c74-9413-97481bc5bf1f] Total vcpu: 16 VCPU, used: 0.00 VCPU",a9b135ae-af39-4c74-9413-97481bc5bf1f,"<*> Total vcpu: 16 VCPU, used: 0.00 VCPU",17,"<*> Total vcpu: 16 VCPU, used: 0.00 VCPU"
nova-compute.log.2017-05-14_21:56:26,2017-05-14,21:34:24.836,2931,INFO,nova.compute.claims,req-1dfaec49-fc37-4568-81de-52fdfc3b8c3a 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"[instance: a9b135ae-af39-4c74-9413-97481bc5bf1f] vcpu limit not specified, defaulting to unlimited",a9b135ae-af39-4c74-9413-97481bc5bf1f,"<*> vcpu limit not specified, defaulting to unlimited",18,"<*> vcpu limit not specified, defaulting to unlimited"
nova-compute.log.2017-05-14_21:56:26,2017-05-14,21:34:24.869,2931,INFO,nova.compute.claims,req-1dfaec49-fc37-4568-81de-52fdfc3b8c3a 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,[instance: a9b135ae-af39-4c74-9413-97481bc5bf1f] Claim successful,a9b135ae-af39-4c74-9413-97481bc5bf1f,<*> Claim successful,19,<*> Claim successful
nova-api.log.2017-05-14_21:56:07,2017-05-14,21:34:25.132,25746,INFO,nova.osapi_compute.wsgi.server,req-af83036c-8edd-4de7-a297-cc0b625106c6 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/a9b135ae-af39-4c74-9413-97481bc5bf1f HTTP/1.1"" status: 200 len: 1708 time: 0.2035801",a9b135ae-af39-4c74-9413-97481bc5bf1f,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/a9b135ae-af39-4c74-9413-97481bc5bf1f HTTP/1.1"" status: 200 len: 1708 time: 0.2035801",20,"10.11.10.1 ""GET <*> HTTP/1.1"" status: 200 len: <*> time: <*>"
nova-compute.log.2017-05-14_21:56:26,2017-05-14,21:34:25.448,2931,INFO,nova.virt.libvirt.driver,req-1dfaec49-fc37-4568-81de-52fdfc3b8c3a 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,[instance: a9b135ae-af39-4c74-9413-97481bc5bf1f] Creating image,a9b135ae-af39-4c74-9413-97481bc5bf1f,<*> Creating image,21,<*> Creating image
nova-compute.log.2017-05-14_21:56:26,2017-05-14,21:34:26.783,2931,INFO,nova.compute.manager,-,[instance: 3113fe9b-1a8f-4058-bd3d-20d6dea72bce] VM Stopped (Lifecycle Event),3113fe9b-1a8f-4058-bd3d-20d6dea72bce,<*> VM Stopped (Lifecycle Event),1,<*> VM <*> (Lifecycle Event)
nova-compute.log.2017-05-14_21:56:26,2017-05-14,21:34:38.602,2931,INFO,nova.compute.manager,req-3ea4052c-895d-4b64-9e2d-04d64c4d94ab - - - - -,[instance: a9b135ae-af39-4c74-9413-97481bc5bf1f] VM Started (Lifecycle Event),a9b135ae-af39-4c74-9413-97481bc5bf1f,<*> VM Started (Lifecycle Event),1,<*> VM <*> (Lifecycle Event)
nova-compute.log.2017-05-14_21:56:26,2017-05-14,21:34:38.668,2931,INFO,nova.compute.manager,req-3ea4052c-895d-4b64-9e2d-04d64c4d94ab - - - - -,[instance: a9b135ae-af39-4c74-9413-97481bc5bf1f] VM Paused (Lifecycle Event),a9b135ae-af39-4c74-9413-97481bc5bf1f,<*> VM Paused (Lifecycle Event),1,<*> VM <*> (Lifecycle Event)
nova-compute.log.2017-05-14_21:56:26,2017-05-14,21:34:38.783,2931,INFO,nova.compute.manager,req-3ea4052c-895d-4b64-9e2d-04d64c4d94ab - - - - -,[instance: a9b135ae-af39-4c74-9413-97481bc5bf1f] During sync_power_state the instance has a pending task (spawning). Skip.,a9b135ae-af39-4c74-9413-97481bc5bf1f,<*> During sync_power_state the instance has a pending task (spawning). Skip.,2,<*> During sync power state the instance has a pending task <*> Skip.
nova-api.log.2017-05-14_21:56:07,2017-05-14,21:34:45.425,25743,INFO,nova.api.openstack.compute.server_external_events,req-f8af8716-285b-44c6-b68b-bee5d8047cbf f7b8d1f1d4d44643b07fa10ca7d021fb e9746973ac574c6b8a9e8857f56a7608 - - -,Creating event network-vif-plugged:717db940-6f8f-4ed7-9cea-bd917eca7e63 for instance a9b135ae-af39-4c74-9413-97481bc5bf1f,a9b135ae-af39-4c74-9413-97481bc5bf1f,Creating event network-vif-plugged:717db940-6f8f-4ed7-9cea-bd917eca7e63 for instance a9b135ae-af39-4c74-9413-97481bc5bf1f,3,Creating event <*> for instance <*>
nova-compute.log.2017-05-14_21:56:26,2017-05-14,21:34:45.439,2931,INFO,nova.compute.manager,req-3ea4052c-895d-4b64-9e2d-04d64c4d94ab - - - - -,[instance: a9b135ae-af39-4c74-9413-97481bc5bf1f] VM Resumed (Lifecycle Event),a9b135ae-af39-4c74-9413-97481bc5bf1f,<*> VM Resumed (Lifecycle Event),1,<*> VM <*> (Lifecycle Event)
nova-compute.log.2017-05-14_21:56:26,2017-05-14,21:34:45.447,2931,INFO,nova.virt.libvirt.driver,-,[instance: a9b135ae-af39-4c74-9413-97481bc5bf1f] Instance spawned successfully.,a9b135ae-af39-4c74-9413-97481bc5bf1f,<*> Instance spawned successfully.,4,<*> Instance <*> successfully.
